Timestamp,MAC,Temperature,Moisture,Light,Conductivity
2025-04-05 08:49:28,c4:7c:8d:6d:26:c9,22.4,35,139,80
2025-04-05 09:00:00,c4:7c:8d:6d:26:c9,22.4,35,236,78
2025-04-05 09:10:32,c4:7c:8d:6d:26:c9,22.3,35,102,77
2025-04-05 09:21:08,c4:7c:8d:6d:26:c9,22.2,35,205,78
2025-04-05 09:31:41,c4:7c:8d:6d:26:c9,22.2,35,45,77
2025-04-05 09:42:13,c4:7c:8d:6d:26:c9,22.1,35,205,77
2025-04-05 09:52:46,c4:7c:8d:6d:26:c9,22.1,34,156,78
2025-04-05 10:03:18,c4:7c:8d:6d:26:c9,21.9,34,205,77
2025-04-05 10:13:50,c4:7c:8d:6d:26:c9,21.9,34,102,77
2025-04-05 10:24:23,c4:7c:8d:6d:26:c9,21.9,34,203,77
2025-04-05 10:34:55,c4:7c:8d:6d:26:c9,21.7,34,102,78
2025-04-05 10:45:27,c4:7c:8d:6d:26:c9,21.6,34,220,78
2025-04-05 10:56:00,c4:7c:8d:6d:26:c9,21.5,34,120,78
2025-04-05 11:06:35,c4:7c:8d:6d:26:c9,21.6,34,203,78
2025-04-05 11:17:09,c4:7c:8d:6d:26:c9,21.4,34,236,76
2025-04-05 11:27:41,c4:7c:8d:6d:26:c9,21.4,33,140,77
2025-04-05 11:38:19,c4:7c:8d:6d:26:c9,21.4,33,222,76
2025-04-05 11:48:51,c4:7c:8d:6d:26:c9,21.5,33,120,77
2025-04-05 11:59:25,c4:7c:8d:6d:26:c9,21.5,33,238,78
2025-04-05 12:09:57,c4:7c:8d:6d:26:c9,21.5,33,140,78
2025-04-05 12:20:29,c4:7c:8d:6d:26:c9,21.4,33,203,77
2025-04-05 12:31:04,c4:7c:8d:6d:26:c9,21.4,33,238,77
2025-04-05 12:41:36,c4:7c:8d:6d:26:c9,21.4,33,155,78
2025-04-05 12:52:09,c4:7c:8d:6d:26:c9,21.4,33,206,77
2025-04-05 13:02:43,c4:7c:8d:6d:26:c9,21.4,33,207,76
2025-04-05 13:13:16,c4:7c:8d:6d:26:c9,21.3,33,140,77
2025-04-05 13:23:49,c4:7c:8d:6d:26:c9,21.3,33,220,77
2025-04-05 13:34:24,c4:7c:8d:6d:26:c9,21.3,33,221,77
2025-04-05 13:44:58,c4:7c:8d:6d:26:c9,21.3,33,100,76
2025-04-05 13:55:32,c4:7c:8d:6d:26:c9,21.3,33,238,78
2025-04-05 14:06:07,c4:7c:8d:6d:26:c9,21.2,33,100,76
2025-04-05 14:16:42,c4:7c:8d:6d:26:c9,21.1,33,238,76
2025-04-05 14:27:16,c4:7c:8d:6d:26:c9,21.1,33,100,76
2025-04-05 14:37:47,c4:7c:8d:6d:26:c9,21.1,33,203,76
2025-04-05 14:48:20,c4:7c:8d:6d:26:c9,21.1,33,123,76
2025-04-05 14:58:56,c4:7c:8d:6d:26:c9,21.1,33,222,76
2025-04-05 15:09:28,c4:7c:8d:6d:26:c9,21.0,33,102,77
2025-04-05 15:20:03,c4:7c:8d:6d:26:c9,21.0,33,222,76
2025-04-05 15:30:35,c4:7c:8d:6d:26:c9,21.1,33,140,76
2025-04-05 15:41:11,c4:7c:8d:6d:26:c9,21.0,33,221,76
2025-04-05 15:51:43,c4:7c:8d:6d:26:c9,21.0,33,123,76
2025-04-05 16:02:15,c4:7c:8d:6d:26:c9,21.1,33,220,73
2025-04-05 16:12:50,c4:7c:8d:6d:26:c9,21.0,33,237,76
2025-04-05 16:23:22,c4:7c:8d:6d:26:c9,21.1,33,155,77
2025-04-05 16:33:55,c4:7c:8d:6d:26:c9,21.1,33,206,76
2025-04-05 16:44:27,c4:7c:8d:6d:26:c9,21.1,33,125,76
2025-04-05 16:55:00,c4:7c:8d:6d:26:c9,21.1,33,238,73
2025-04-05 17:05:32,c4:7c:8d:6d:26:c9,21.1,33,121,76
2025-04-05 17:16:05,c4:7c:8d:6d:26:c9,21.1,33,203,76
2025-04-05 17:26:36,c4:7c:8d:6d:26:c9,21.3,33,1809,76
2025-04-05 17:37:11,c4:7c:8d:6d:26:c9,21.8,33,1927,77
2025-04-05 17:47:43,c4:7c:8d:6d:26:c9,21.9,33,1809,75
2025-04-05 17:58:16,c4:7c:8d:6d:26:c9,21.9,33,1889,76
2025-04-05 18:08:51,c4:7c:8d:6d:26:c9,22.0,33,1825,75
2025-04-05 18:19:23,c4:7c:8d:6d:26:c9,21.9,33,1942,76
2025-04-05 18:29:59,c4:7c:8d:6d:26:c9,22.2,33,1852,75
2025-04-05 18:40:32,c4:7c:8d:6d:26:c9,22.4,33,1927,75
2025-04-05 19:01:40,c4:7c:8d:6d:26:c9,22.8,33,1825,76
