Timestamp,MAC,Temperature,Moisture,Light,Conductivity
2025-05-04 08:17:47,c4:7c:8d:6d:24:9e,18.3,5,1253,0
2025-05-04 08:28:12,c4:7c:8d:6d:24:9e,18.5,5,1834,0
2025-05-04 08:38:36,c4:7c:8d:6d:24:9e,18.7,5,1968,0
2025-05-04 08:49:03,c4:7c:8d:6d:24:9e,19.1,5,2025,0
2025-05-04 08:59:27,c4:7c:8d:6d:24:9e,19.3,5,2589,0
2025-05-04 09:09:54,c4:7c:8d:6d:24:9e,19.3,5,1312,0
2025-05-04 09:20:20,c4:7c:8d:6d:24:9e,18.9,5,862,0
2025-05-04 09:30:44,c4:7c:8d:6d:24:9e,18.6,5,704,0
2025-05-04 10:01:49,c4:7c:8d:6d:24:9e,20.0,5,3073,0
2025-05-04 10:12:12,c4:7c:8d:6d:24:9e,20.6,5,3885,0
2025-05-04 10:33:02,c4:7c:8d:6d:24:9e,21.2,5,2856,0
2025-05-04 10:43:27,c4:7c:8d:6d:24:9e,21.7,5,5232,0
2025-05-04 10:53:56,c4:7c:8d:6d:24:9e,21.6,5,1722,0
2025-05-04 11:14:44,c4:7c:8d:6d:24:9e,21.1,5,2054,0
2025-05-04 11:25:09,c4:7c:8d:6d:24:9e,21.1,5,2454,0
2025-05-04 11:35:35,c4:7c:8d:6d:24:9e,21.0,5,2661,0
2025-05-04 11:45:59,c4:7c:8d:6d:24:9e,20.9,5,2160,0
2025-05-04 11:56:23,c4:7c:8d:6d:24:9e,21.2,5,2814,0
2025-05-04 12:06:47,c4:7c:8d:6d:24:9e,21.7,5,4804,0
2025-05-04 12:27:22,c4:7c:8d:6d:24:9e,22.0,5,2160,0
2025-05-04 12:37:48,c4:7c:8d:6d:24:9e,22.1,5,1903,0
2025-05-04 12:48:15,c4:7c:8d:6d:24:9e,21.8,5,2306,0
2025-05-04 12:58:39,c4:7c:8d:6d:24:9e,21.3,5,138,0
2025-05-04 13:09:05,c4:7c:8d:6d:24:9e,19.8,5,1099,0
2025-05-04 13:29:52,c4:7c:8d:6d:24:9e,18.8,5,846,0
2025-05-04 13:50:40,c4:7c:8d:6d:24:9e,18.7,5,1250,0
2025-05-04 14:01:05,c4:7c:8d:6d:24:9e,18.4,5,912,0
2025-05-04 14:11:29,c4:7c:8d:6d:24:9e,18.3,5,675,0
2025-05-04 14:42:41,c4:7c:8d:6d:24:9e,18.9,5,1021,0
2025-05-04 14:53:09,c4:7c:8d:6d:24:9e,19.2,5,2348,0
2025-05-04 15:03:37,c4:7c:8d:6d:24:9e,19.2,5,1819,0
2025-05-04 15:24:29,c4:7c:8d:6d:24:9e,19.0,5,2167,0
2025-05-04 15:34:53,c4:7c:8d:6d:24:9e,18.9,5,1728,0
2025-05-04 15:45:17,c4:7c:8d:6d:24:9e,19.0,5,1697,0
2025-05-04 16:06:11,c4:7c:8d:6d:24:9e,19.0,5,2223,0
2025-05-04 16:26:46,c4:7c:8d:6d:24:9e,18.9,5,1253,0
2025-05-04 16:37:11,c4:7c:8d:6d:24:9e,18.9,5,1177,0
2025-05-04 17:08:11,c4:7c:8d:6d:24:9e,18.7,5,974,0
2025-05-04 17:18:38,c4:7c:8d:6d:24:9e,18.7,5,1177,0
2025-05-04 17:29:09,c4:7c:8d:6d:24:9e,18.6,5,678,0
2025-05-04 17:39:34,c4:7c:8d:6d:24:9e,18.4,5,771,0
2025-05-04 17:50:00,c4:7c:8d:6d:24:9e,18.4,5,990,0
2025-05-04 18:21:16,c4:7c:8d:6d:24:9e,18.5,5,553,0
2025-05-04 18:31:42,c4:7c:8d:6d:24:9e,18.3,5,524,0
2025-05-04 18:42:12,c4:7c:8d:6d:24:9e,18.1,5,494,0
2025-05-04 18:52:47,c4:7c:8d:6d:24:9e,18.0,5,248,0
2025-05-04 19:03:18,c4:7c:8d:6d:24:9e,17.9,5,236,0
2025-05-04 19:13:43,c4:7c:8d:6d:24:9e,17.9,5,126,0
2025-05-04 19:24:07,c4:7c:8d:6d:24:9e,17.6,5,187,0
2025-05-04 19:34:36,c4:7c:8d:6d:24:9e,17.5,5,87,0
2025-05-04 19:45:14,c4:7c:8d:6d:24:9e,17.5,5,142,0
2025-05-04 19:55:39,c4:7c:8d:6d:24:9e,17.5,5,86,0
2025-05-04 20:16:49,c4:7c:8d:6d:24:9e,17.3,5,142,0
2025-05-04 20:27:16,c4:7c:8d:6d:24:9e,17.2,5,50,0
2025-05-04 20:37:40,c4:7c:8d:6d:24:9e,17.2,5,105,0
2025-05-04 20:48:05,c4:7c:8d:6d:24:9e,17.1,5,47,0
2025-05-04 20:58:30,c4:7c:8d:6d:24:9e,17.1,5,86,0
2025-05-04 21:19:17,c4:7c:8d:6d:24:9e,17.1,5,30,0
2025-05-04 21:29:43,c4:7c:8d:6d:24:9e,17.0,5,105,0
2025-05-04 21:40:07,c4:7c:8d:6d:24:9e,17.1,5,69,0
2025-05-04 21:50:32,c4:7c:8d:6d:24:9e,16.9,5,69,0
2025-05-04 22:00:59,c4:7c:8d:6d:24:9e,16.8,5,9,0
2025-05-04 22:11:24,c4:7c:8d:6d:24:9e,16.8,5,86,0
2025-05-04 22:32:13,c4:7c:8d:6d:24:9e,16.8,5,50,0
2025-05-04 22:42:40,c4:7c:8d:6d:24:9e,16.8,5,71,0
2025-05-04 22:53:04,c4:7c:8d:6d:24:9e,16.8,5,50,0
2025-05-04 23:03:28,c4:7c:8d:6d:24:9e,16.7,5,69,0
2025-05-04 23:13:53,c4:7c:8d:6d:24:9e,16.6,5,32,0
2025-05-04 23:24:17,c4:7c:8d:6d:24:9e,16.6,5,86,0
2025-05-04 23:34:41,c4:7c:8d:6d:24:9e,16.5,5,32,0
2025-05-04 23:45:05,c4:7c:8d:6d:24:9e,16.2,5,86,0
2025-05-04 23:55:29,c4:7c:8d:6d:24:9e,16.1,5,32,0
2025-05-05 00:05:53,c4:7c:8d:6d:24:9e,16.1,5,86,0
2025-05-05 00:16:17,c4:7c:8d:6d:24:9e,16.0,5,29,0
2025-05-05 00:26:41,c4:7c:8d:6d:24:9e,16.0,5,68,0
2025-05-05 00:37:07,c4:7c:8d:6d:24:9e,16.0,5,11,0
2025-05-05 00:47:31,c4:7c:8d:6d:24:9e,16.0,5,71,0
2025-05-05 00:57:55,c4:7c:8d:6d:24:9e,16.0,5,0,0
2025-05-05 01:08:27,c4:7c:8d:6d:24:9e,16.0,5,89,0
2025-05-05 01:18:51,c4:7c:8d:6d:24:9e,16.0,5,11,0
2025-05-05 01:29:15,c4:7c:8d:6d:24:9e,16.0,5,71,0
2025-05-05 01:39:39,c4:7c:8d:6d:24:9e,15.9,5,14,0
2025-05-05 01:50:04,c4:7c:8d:6d:24:9e,16.0,5,71,0
2025-05-05 02:00:28,c4:7c:8d:6d:24:9e,15.9,5,32,0
2025-05-05 02:10:52,c4:7c:8d:6d:24:9e,16.0,5,87,0
2025-05-05 02:21:17,c4:7c:8d:6d:24:9e,15.9,5,89,0
2025-05-05 02:31:46,c4:7c:8d:6d:24:9e,16.0,5,89,0
2025-05-05 02:42:12,c4:7c:8d:6d:24:9e,15.8,5,29,0
2025-05-05 02:52:36,c4:7c:8d:6d:24:9e,15.9,5,71,0
2025-05-05 03:03:00,c4:7c:8d:6d:24:9e,15.9,5,11,0
2025-05-05 03:23:37,c4:7c:8d:6d:24:9e,16.0,5,68,0
2025-05-05 03:34:12,c4:7c:8d:6d:24:9e,15.9,5,32,0
2025-05-05 03:54:58,c4:7c:8d:6d:24:9e,15.9,5,87,0
2025-05-05 04:05:23,c4:7c:8d:6d:24:9e,15.8,5,71,0
2025-05-05 04:15:48,c4:7c:8d:6d:24:9e,15.7,5,87,0
2025-05-05 04:26:12,c4:7c:8d:6d:24:9e,15.8,5,50,0
2025-05-05 04:36:36,c4:7c:8d:6d:24:9e,15.8,5,89,0
2025-05-05 04:47:02,c4:7c:8d:6d:24:9e,15.7,5,50,0
2025-05-05 04:57:37,c4:7c:8d:6d:24:9e,15.8,5,87,0
2025-05-05 05:08:02,c4:7c:8d:6d:24:9e,15.7,5,14,0
2025-05-05 05:18:27,c4:7c:8d:6d:24:9e,15.6,5,90,0
2025-05-05 05:28:52,c4:7c:8d:6d:24:9e,15.7,5,52,0
2025-05-05 05:39:15,c4:7c:8d:6d:24:9e,15.7,5,71,0
2025-05-05 05:49:44,c4:7c:8d:6d:24:9e,15.6,5,14,0
2025-05-05 06:00:08,c4:7c:8d:6d:24:9e,15.6,5,160,0
2025-05-05 06:10:31,c4:7c:8d:6d:24:9e,15.7,5,144,0
2025-05-05 06:20:55,c4:7c:8d:6d:24:9e,15.7,5,207,0
2025-05-05 06:31:20,c4:7c:8d:6d:24:9e,15.6,5,250,0
2025-05-05 06:41:47,c4:7c:8d:6d:24:9e,15.8,5,254,0
2025-05-05 06:52:14,c4:7c:8d:6d:24:9e,15.7,5,252,0
2025-05-05 07:02:38,c4:7c:8d:6d:24:9e,15.7,5,416,0
2025-05-05 07:13:02,c4:7c:8d:6d:24:9e,15.8,5,348,0
2025-05-05 07:33:39,c4:7c:8d:6d:24:9e,15.9,5,413,0
2025-05-05 07:44:04,c4:7c:8d:6d:24:9e,16.0,5,526,0
2025-05-05 07:54:31,c4:7c:8d:6d:24:9e,16.1,5,542,0
2025-05-05 08:25:47,c4:7c:8d:6d:24:9e,16.1,5,559,0
2025-05-05 08:36:15,c4:7c:8d:6d:24:9e,16.1,5,761,0
2025-05-05 08:46:46,c4:7c:8d:6d:24:9e,16.2,5,592,0
2025-05-05 08:57:11,c4:7c:8d:6d:24:9e,16.3,5,717,0
2025-05-05 09:07:35,c4:7c:8d:6d:24:9e,16.3,5,684,0
2025-05-05 09:17:59,c4:7c:8d:6d:24:9e,16.4,5,870,0
2025-05-05 09:28:30,c4:7c:8d:6d:24:9e,16.4,5,764,0
2025-05-05 09:38:56,c4:7c:8d:6d:24:9e,16.4,5,995,0
2025-05-05 09:49:28,c4:7c:8d:6d:24:9e,16.7,5,1308,0
2025-05-05 09:59:52,c4:7c:8d:6d:24:9e,16.8,5,1542,0
2025-05-05 10:10:16,c4:7c:8d:6d:24:9e,16.8,5,964,0
2025-05-05 10:20:41,c4:7c:8d:6d:24:9e,16.8,5,1074,0
2025-05-09 00:55:57,c4:7c:8d:6d:24:9e,11.9,5,52,0
2025-05-09 01:06:25,c4:7c:8d:6d:24:9e,11.8,5,71,0
2025-05-09 01:16:50,c4:7c:8d:6d:24:9e,11.8,5,92,0
2025-05-09 01:37:42,c4:7c:8d:6d:24:9e,11.7,5,53,0
2025-05-09 01:48:08,c4:7c:8d:6d:24:9e,11.6,5,73,0
2025-05-09 02:19:22,c4:7c:8d:6d:24:9e,11.5,5,73,0
2025-05-09 02:29:46,c4:7c:8d:6d:24:9e,11.4,5,52,0
2025-05-09 02:40:10,c4:7c:8d:6d:24:9e,11.3,5,52,0
2025-05-09 02:50:37,c4:7c:8d:6d:24:9e,11.3,5,92,0
2025-05-09 03:01:03,c4:7c:8d:6d:24:9e,11.3,5,55,0
2025-05-09 03:11:29,c4:7c:8d:6d:24:9e,11.3,5,90,0
2025-05-09 03:21:54,c4:7c:8d:6d:24:9e,11.2,5,32,0
2025-05-09 03:32:20,c4:7c:8d:6d:24:9e,11.2,5,90,0
2025-05-09 03:42:47,c4:7c:8d:6d:24:9e,11.2,5,55,0
2025-05-09 03:53:11,c4:7c:8d:6d:24:9e,11.2,5,71,0
2025-05-09 04:03:36,c4:7c:8d:6d:24:9e,11.1,5,35,0
2025-05-09 04:14:00,c4:7c:8d:6d:24:9e,11.0,5,74,0
2025-05-09 04:24:24,c4:7c:8d:6d:24:9e,11.1,5,35,0
2025-05-09 04:34:50,c4:7c:8d:6d:24:9e,11.0,5,94,0
2025-05-09 04:45:15,c4:7c:8d:6d:24:9e,11.0,5,34,0
2025-05-09 04:55:39,c4:7c:8d:6d:24:9e,11.0,5,74,0
2025-05-09 05:06:03,c4:7c:8d:6d:24:9e,11.0,5,35,0
2025-05-09 05:16:27,c4:7c:8d:6d:24:9e,10.9,5,74,0
2025-05-09 05:37:14,c4:7c:8d:6d:24:9e,10.7,5,16,0
2025-05-09 05:47:38,c4:7c:8d:6d:24:9e,10.6,5,53,0
2025-05-09 05:58:03,c4:7c:8d:6d:24:9e,10.3,5,34,0
2025-05-09 06:08:34,c4:7c:8d:6d:24:9e,10.4,5,94,0
2025-05-09 06:18:59,c4:7c:8d:6d:24:9e,10.3,5,74,0
2025-05-09 06:29:25,c4:7c:8d:6d:24:9e,10.3,5,146,0
2025-05-09 06:39:49,c4:7c:8d:6d:24:9e,10.2,5,113,0
2025-05-09 06:50:15,c4:7c:8d:6d:24:9e,10.1,5,164,0
2025-05-09 07:00:39,c4:7c:8d:6d:24:9e,10.1,5,130,0
2025-05-09 07:11:03,c4:7c:8d:6d:24:9e,9.9,5,193,0
2025-05-09 07:21:27,c4:7c:8d:6d:24:9e,9.7,5,209,0
2025-05-09 07:31:52,c4:7c:8d:6d:24:9e,9.8,5,211,0
2025-05-09 07:42:16,c4:7c:8d:6d:24:9e,9.6,5,226,0
2025-05-09 07:52:41,c4:7c:8d:6d:24:9e,9.5,5,406,0
2025-05-09 08:03:05,c4:7c:8d:6d:24:9e,9.6,5,355,0
2025-05-09 08:13:30,c4:7c:8d:6d:24:9e,9.4,4,209,0
2025-05-09 08:23:55,c4:7c:8d:6d:24:9e,9.3,5,224,0
2025-05-09 08:34:19,c4:7c:8d:6d:24:9e,9.3,4,228,0
2025-05-09 08:44:43,c4:7c:8d:6d:24:9e,9.4,4,631,0
2025-05-09 08:55:07,c4:7c:8d:6d:24:9e,9.3,4,355,0
2025-05-09 09:05:31,c4:7c:8d:6d:24:9e,9.4,4,406,0
2025-05-09 09:15:55,c4:7c:8d:6d:24:9e,9.4,4,537,0
2025-05-09 09:26:19,c4:7c:8d:6d:24:9e,9.3,4,647,0
2025-05-09 09:36:44,c4:7c:8d:6d:24:9e,9.3,4,756,0
2025-05-09 09:47:08,c4:7c:8d:6d:24:9e,9.3,4,521,0
2025-05-09 09:57:32,c4:7c:8d:6d:24:9e,9.3,4,693,0
2025-05-09 10:18:21,c4:7c:8d:6d:24:9e,9.2,4,552,0
2025-05-09 10:28:49,c4:7c:8d:6d:24:9e,9.4,4,1072,0
2025-05-09 10:39:14,c4:7c:8d:6d:24:9e,9.5,4,866,0
2025-05-09 10:49:38,c4:7c:8d:6d:24:9e,9.3,4,474,0
2025-05-09 11:00:02,c4:7c:8d:6d:24:9e,9.3,4,552,0
2025-05-09 11:10:27,c4:7c:8d:6d:24:9e,9.4,4,471,0
2025-05-09 11:20:51,c4:7c:8d:6d:24:9e,9.2,4,599,0
2025-05-09 11:31:16,c4:7c:8d:6d:24:9e,9.3,4,634,0
2025-05-09 11:41:43,c4:7c:8d:6d:24:9e,9.6,4,931,0
2025-05-09 11:52:16,c4:7c:8d:6d:24:9e,9.7,4,851,0
2025-05-09 12:02:40,c4:7c:8d:6d:24:9e,10.0,4,725,0
2025-05-09 12:13:04,c4:7c:8d:6d:24:9e,9.9,4,1104,0
2025-05-09 12:23:29,c4:7c:8d:6d:24:9e,9.9,4,884,0
2025-05-09 12:33:58,c4:7c:8d:6d:24:9e,9.9,5,839,0
2025-05-09 12:44:25,c4:7c:8d:6d:24:9e,9.7,5,962,0
2025-05-09 12:54:49,c4:7c:8d:6d:24:9e,9.8,5,933,0
2025-05-09 13:05:13,c4:7c:8d:6d:24:9e,10.0,5,1850,0
2025-05-09 13:15:38,c4:7c:8d:6d:24:9e,10.3,5,1328,0
2025-05-09 13:36:14,c4:7c:8d:6d:24:9e,10.2,5,1041,0
2025-05-09 13:46:37,c4:7c:8d:6d:24:9e,10.3,5,1218,0
2025-05-09 13:57:01,c4:7c:8d:6d:24:9e,10.3,4,1104,0
2025-05-09 14:07:34,c4:7c:8d:6d:24:9e,10.4,5,1123,0
2025-05-09 14:18:05,c4:7c:8d:6d:24:9e,10.6,5,1056,0
2025-05-09 14:28:30,c4:7c:8d:6d:24:9e,10.6,5,898,0
2025-05-09 14:49:07,c4:7c:8d:6d:24:9e,10.3,5,915,0
2025-05-09 14:59:36,c4:7c:8d:6d:24:9e,10.4,5,1249,0
2025-05-09 15:10:02,c4:7c:8d:6d:24:9e,10.7,5,1741,0
2025-05-09 15:30:41,c4:7c:8d:6d:24:9e,11.2,5,1424,0
2025-05-09 15:41:28,c4:7c:8d:6d:24:9e,11.3,5,1009,0
2025-05-09 15:51:53,c4:7c:8d:6d:24:9e,11.0,5,760,0
2025-05-09 16:02:18,c4:7c:8d:6d:24:9e,10.8,5,823,0
2025-05-09 16:12:47,c4:7c:8d:6d:24:9e,10.8,5,886,0
2025-05-09 16:33:41,c4:7c:8d:6d:24:9e,10.9,5,728,0
2025-05-09 16:44:06,c4:7c:8d:6d:24:9e,10.8,5,917,0
2025-05-09 16:54:31,c4:7c:8d:6d:24:9e,10.9,5,945,0
2025-05-09 17:04:55,c4:7c:8d:6d:24:9e,11.0,5,1202,0
2025-05-09 17:15:23,c4:7c:8d:6d:24:9e,11.0,5,1041,0
2025-05-09 17:25:48,c4:7c:8d:6d:24:9e,11.0,5,1107,0
2025-05-09 17:36:13,c4:7c:8d:6d:24:9e,11.1,5,1104,0
2025-05-09 17:46:37,c4:7c:8d:6d:24:9e,11.0,5,712,0
2025-05-09 17:57:01,c4:7c:8d:6d:24:9e,11.1,5,615,0
2025-05-09 18:07:26,c4:7c:8d:6d:24:9e,11.1,5,1076,0
2025-05-09 18:17:51,c4:7c:8d:6d:24:9e,11.1,5,407,0
2025-05-09 18:28:15,c4:7c:8d:6d:24:9e,10.8,5,522,0
2025-05-09 18:38:39,c4:7c:8d:6d:24:9e,10.9,5,375,0
2025-05-09 18:49:05,c4:7c:8d:6d:24:9e,10.9,5,275,0
2025-05-09 18:59:30,c4:7c:8d:6d:24:9e,10.8,5,230,0
2025-05-09 19:09:54,c4:7c:8d:6d:24:9e,10.8,5,275,0
2025-05-09 19:20:18,c4:7c:8d:6d:24:9e,10.8,5,195,0
2025-05-09 19:30:43,c4:7c:8d:6d:24:9e,10.8,5,213,0
2025-05-09 19:41:08,c4:7c:8d:6d:24:9e,10.8,5,164,0
2025-05-09 19:51:33,c4:7c:8d:6d:24:9e,10.8,5,132,0
2025-05-09 20:01:58,c4:7c:8d:6d:24:9e,10.7,5,56,0
2025-05-09 20:12:25,c4:7c:8d:6d:24:9e,10.7,5,60,0
